,Geneid,TPM,Log
15274,LOC_Os03g40030,0,0
15275,LOC_Os03g40040,4.156471751,0.712352643
15276,LOC_Os03g40060,16.51834086,1.243492972
15277,LOC_Os03g40070,102.2649762,2.013953049
15278,LOC_Os03g40080,1.349454786,0.370967092
15279,LOC_Os03g40084,0,0
15280,LOC_Os03g40090,5.695367793,0.825774439
15281,LOC_Os03g40100,112.8931524,2.056497614
15282,LOC_Os03g40110,127.0483114,2.107373856
15283,LOC_Os03g40120,0.24540889,0.095311961
15284,LOC_Os03g40130,6.03604384,0.847328537
15285,LOC_Os03g40160,0.03947071,0.016812256
15286,LOC_Os03g40170,21.17724581,1.34590761
15287,LOC_Os03g40180,476.1876681,2.678689212
15288,LOC_Os03g40194,24.60752545,1.408367613
15289,LOC_Os03g40210,22.35261134,1.368335451
15290,LOC_Os03g40220,0,0
15291,LOC_Os03g40230,0,0
15292,LOC_Os03g40240,0.177304797,0.070888914
15293,LOC_Os03g40250,3.825663386,0.683557024
15294,LOC_Os03g40260,28.47170791,1.469405304
15295,LOC_Os03g40270,1133.808931,3.054922745
15296,LOC_Os03g40290,0,0
15297,LOC_Os03g40300,0.220494427,0.086535801
15298,LOC_Os03g40310,38.92351728,1.601228796
15299,LOC_Os03g40320,0,0
15300,LOC_Os03g40330,0,0
15301,LOC_Os03g40360,0,0
15302,LOC_Os03g40370,0.093934977,0.038991508
15303,LOC_Os03g40380,0.30722945,0.116351823
15304,LOC_Os03g40390,21.42578625,1.350747678
15305,LOC_Os03g40400,15.09228509,1.206617718
15306,LOC_Os03g40410,56.42684866,1.759114985
15307,LOC_Os03g40430,0,0
15308,LOC_Os03g40440,421.0018047,2.625314308
15309,LOC_Os03g40460,0.038605085,0.016450445
15310,LOC_Os03g40470,0.64984649,0.217443537
15311,LOC_Os03g40480,0.018617436,0.008011106
15312,LOC_Os03g40490,6.552784112,0.878107071
15313,LOC_Os03g40500,0.024673003,0.010585294
15314,LOC_Os03g40510,0.020184081,0.008678543
15315,LOC_Os03g40520,0,0
15316,LOC_Os03g40540,260.3171852,2.417167971
15317,LOC_Os03g40550,30.72656114,1.501423001
15318,LOC_Os03g40560,3.476019244,0.650891945
15319,LOC_Os03g40570,4.379372071,0.730731584
15320,LOC_Os03g40580,2.97459498,0.59929288
15321,LOC_Os03g40600,7.896618894,0.949224987
15322,LOC_Os03g40610,8.162930458,0.96203439
15323,LOC_Os03g40630,0,0
15324,LOC_Os03g40650,22.48601207,1.37080928
15325,LOC_Os03g40670,122.0769834,2.090176843
15326,LOC_Os03g40690,7.584188131,0.933699227
15327,LOC_Os03g40700,16.66377449,1.247083511
15328,LOC_Os03g40710,0.423619052,0.153393792
15329,LOC_Os03g40720,2.914413067,0.592666653
15330,LOC_Os03g40725,0.060298827,0.025428281
15331,LOC_Os03g40770,127.4074504,2.108590223
15332,LOC_Os03g40780,66.92024479,1.831999242
15333,LOC_Os03g40790,0.668967896,0.222447983
15334,LOC_Os03g40800,0.196537673,0.077926377
15335,LOC_Os03g40820,8.198935794,0.963737588
15336,LOC_Os03g40830,68.24575751,1.840393171
15337,LOC_Os03g40840,7.10367692,0.908682118
15338,LOC_Os03g40860,0.338110094,0.126491847
15339,LOC_Os03g40870,0.200771958,0.079460537
15340,LOC_Os03g40880,2.0687353,0.486959429
15341,LOC_Os03g40900,0.285962532,0.109228315
15342,LOC_Os03g40910,0,0
15343,LOC_Os03g40920,99.46062201,2.001995863
15344,LOC_Os03g40930,120.7675148,2.085531442
15345,LOC_Os03g40950,0,0
15346,LOC_Os03g40960,0,0
15347,LOC_Os03g40970,0.035561876,0.015176054
15348,LOC_Os03g40980,0.163574466,0.065794182
15349,LOC_Os03g41000,0.033113407,0.014147997
15350,LOC_Os03g41010,0.230229846,0.089986259
15351,LOC_Os03g41030,8.927847508,0.996855098
15352,LOC_Os03g41050,81.14356138,1.914573528
15353,LOC_Os03g41060,238.478215,2.379266012
15354,LOC_Os03g41064,4.660788365,0.752876919
15355,LOC_Os03g41070,3.41068544,0.644506086
15356,LOC_Os03g41080,340.1792807,2.532982649
15357,LOC_Os03g41100,90.16989783,1.959851468
15358,LOC_Os03g41110,80.88672626,1.913213509
15359,LOC_Os03g41120,7.72550681,0.940790662
15360,LOC_Os03g41130,121.1712903,2.086969161
15361,LOC_Os03g41140,0.062465462,0.026314821
15362,LOC_Os03g41150,0,0
15363,LOC_Os03g41154,0.288815004,0.110190583
15364,LOC_Os03g41160,0,0
15365,LOC_Os03g41170,20.33403463,1.329072996
15366,LOC_Os03g41180,0,0
15367,LOC_Os03g41200,68.08253008,1.839368235
15368,LOC_Os03g41229,42.97419539,1.643197902
15369,LOC_Os03g41260,0.170020376,0.068193425
15370,LOC_Os03g41280,12.71365239,1.137153137
15371,LOC_Os03g41290,0.147972998,0.059931673
15372,LOC_Os03g41300,0.155474775,0.062760469
15373,LOC_Os03g41310,0,0
15374,LOC_Os03g41320,72.12050613,1.864039189
15375,LOC_Os03g41330,61.83335231,1.798190231
15376,LOC_Os03g41339,6.103886177,0.851495994
15377,LOC_Os03g41350,95.29136834,1.983587358
15378,LOC_Os03g41380,0.051042951,0.021620464
15379,LOC_Os03g41390,42.96732306,1.643130024
15380,LOC_Os03g41400,0.06223235,0.026219524
15381,LOC_Os03g41419,79.746593,1.907124207
15382,LOC_Os03g41438,106.0646153,2.029645961
15383,LOC_Os03g41460,63.59596589,1.810205397
15384,LOC_Os03g41470,0.343647892,0.128285475
15385,LOC_Os03g41480,125.6876138,2.102734156
15386,LOC_Os03g41500,0.653426249,0.218384828
15387,LOC_Os03g41510,57.9580027,1.770542763
15388,LOC_Os03g41530,18.02989993,1.279436504
15389,LOC_Os03g41540,0.097300818,0.040325703
15390,LOC_Os03g41570,0.020436901,0.008786155
15391,LOC_Os03g41580,0,0
15392,LOC_Os03g41600,22.60222177,1.372952887
15393,LOC_Os03g41612,101.3801615,2.01021581
15394,LOC_Os03g41624,0.02553732,0.010951469
15395,LOC_Os03g41640,0.090282754,0.037539142
15396,LOC_Os03g41650,0,0
15397,LOC_Os03g41662,0.365298323,0.135227557
15398,LOC_Os03g41675,4.334405705,0.727086043
15399,LOC_Os03g41690,0.15721507,0.063414081
15400,LOC_Os03g41700,0.06584999,0.027696085
15401,LOC_Os03g41710,0.032094943,0.01371965
15402,LOC_Os03g41720,0.059091889,0.024933642
15403,LOC_Os03g41740,1.075126975,0.317044676
15404,LOC_Os03g41750,0.074776371,0.03131811
15405,LOC_Os03g41770,0,0
15406,LOC_Os03g41780,0.01976771,0.008501256
15407,LOC_Os03g41790,0.029506264,0.012628993
15408,LOC_Os03g41800,0.058160488,0.024551541
15409,LOC_Os03g41810,0.104332038,0.043099672
15410,LOC_Os03g41820,78.335567,1.89946793
15411,LOC_Os03g41830,0,0
15412,LOC_Os03g41840,0.037130887,0.015833568
15413,LOC_Os03g41850,0,0
15414,LOC_Os03g41860,0.053243675,0.02252886
15415,LOC_Os03g41870,0,0
15416,LOC_Os03g41879,0,0
15417,LOC_Os03g41890,0,0
15418,LOC_Os03g41910,0.179089324,0.071546707
15419,LOC_Os03g41920,5.86343659,0.836541626
15420,LOC_Os03g41932,0.393510527,0.144110254
15421,LOC_Os03g41940,0,0
15422,LOC_Os03g41960,0.012350855,0.005331054
15423,LOC_Os03g41970,0.049284677,0.020893331
15424,LOC_Os03g41980,0.009901473,0.004279006
15425,LOC_Os03g41990,0.022005523,0.009453243
15426,LOC_Os03g42000,0,0
15427,LOC_Os03g42010,33.95041468,1.543452333
15428,LOC_Os03g42020,84.75116523,1.93324003
15429,LOC_Os03g42030,0.191579219,0.07612292
15430,LOC_Os03g42040,18.27384452,1.284968351
15431,LOC_Os03g42050,125.7109778,2.102814242
15432,LOC_Os03g42060,0.765196529,0.246793065
15433,LOC_Os03g42070,37.88815562,1.589817346
15434,LOC_Os03g42080,5.075357325,0.783571826
15435,LOC_Os03g42090,1.804627218,0.447875144
15436,LOC_Os03g42100,46.96597329,1.680933261
15437,LOC_Os03g42110,125.0262277,2.100460937
15438,LOC_Os03g42120,0.046735232,0.019836842
15439,LOC_Os03g42130,123.9682768,2.096799781
15440,LOC_Os03g42140,0,0
15441,LOC_Os03g42150,0,0
15442,LOC_Os03g42170,0,0
15443,LOC_Os03g42180,0,0
15444,LOC_Os03g42190,28.89995114,1.475670479
15445,LOC_Os03g42200,22.34579246,1.36820862
15446,LOC_Os03g42210,0,0
15447,LOC_Os03g42220,113.083806,2.057224002
15448,LOC_Os03g42230,12.5394094,1.131599721
15449,LOC_Os03g42235,31.44028395,1.511084647
15450,LOC_Os03g42240,57.10877626,1.76424173
15451,LOC_Os03g42259,113.18421,2.057606052
15452,LOC_Os03g42270,0.046154883,0.019595986
15453,LOC_Os03g42280,15.42053747,1.215387368
15454,LOC_Os03g42284,0,0
15455,LOC_Os03g42290,1.205103955,0.343429068
15456,LOC_Os03g42310,41.81512509,1.631597217
15457,LOC_Os03g42320,99.92799684,2.004011654
15458,LOC_Os03g42334,0.112117524,0.046150684
15459,LOC_Os03g42350,19.46514894,1.31101491
15460,LOC_Os03g42360,0,0
15461,LOC_Os03g42370,10.53125571,1.061876603
15462,LOC_Os03g42380,34.02766225,1.544411153
15463,LOC_Os03g42400,1.907603138,0.463535129
15464,LOC_Os03g42410,1.889479873,0.460819674
15465,LOC_Os03g42420,35.88831373,1.566888803
15466,LOC_Os03g42430,3.743859953,0.676131859
15467,LOC_Os03g42440,43.39807311,1.647364122
15468,LOC_Os03g42450,0.379689225,0.139781273
15469,LOC_Os03g42464,105.7104924,2.028207124
15470,LOC_Os03g42480,43.09735275,1.644412519
15471,LOC_Os03g42490,0.516801892,0.180928862
15472,LOC_Os03g42500,0,0
15473,LOC_Os03g42510,1.257888351,0.353702463
15474,LOC_Os03g42520,7.070619479,0.906906871
15475,LOC_Os03g42530,0.022365785,0.009606307
15476,LOC_Os03g42540,0.058853481,0.024835869
15477,LOC_Os03g42550,0.08350012,0.034828964
15478,LOC_Os03g42569,7.397696247,0.924160162
15479,LOC_Os03g42590,0.134684744,0.054875216
15480,LOC_Os03g42600,586.4418121,2.768964855
15481,LOC_Os03g42610,0,0
15482,LOC_Os03g42630,41.07697795,1.62404454
15483,LOC_Os03g42650,43.59059661,1.649243283
15484,LOC_Os03g42654,0,0
15485,LOC_Os03g42660,1.187886918,0.340024871
15486,LOC_Os03g42670,2.715222635,0.569984844
15487,LOC_Os03g42690,0.061984914,0.026118347
15488,LOC_Os03g42700,0,0
15489,LOC_Os03g42710,9.619291123,1.026095527
15490,LOC_Os03g42720,0.476260727,0.169163066
15491,LOC_Os03g42730,32.86664303,1.52977215
15492,LOC_Os03g42740,0.114991594,0.047271593
15493,LOC_Os03g42750,111.2826979,2.050312839
15494,LOC_Os03g42760,35.16574362,1.558297399
15495,LOC_Os03g42770,48.37954144,1.693547053
15496,LOC_Os03g42780,1.318638641,0.365233069
15497,LOC_Os03g42790,2.752366434,0.574305242
15498,LOC_Os03g42799,155.5497298,2.194652322
15499,LOC_Os03g42810,66.92958001,1.832058929
15500,LOC_Os03g42820,82.44034545,1.921376093
15501,LOC_Os03g42830,95.39519796,1.9840554
15502,LOC_Os03g42840,123.57191,2.095420123
15503,LOC_Os03g42850,1.34389122,0.369937452
15504,LOC_Os03g42860,0.361619584,0.134055789
15505,LOC_Os03g42870,0.296747068,0.112855275
15506,LOC_Os03g42880,48.21730867,1.692117862
15507,LOC_Os03g42890,0,0
15508,LOC_Os03g42900,120.3228134,2.083942473
15509,LOC_Os03g42910,0.286642756,0.109457979
15510,LOC_Os03g42920,0,0
15511,LOC_Os03g42930,0.369368777,0.136520421
15512,LOC_Os03g42950,0.007052221,0.003051991
15513,LOC_Os03g42954,0,0
15514,LOC_Os03g42960,0.240026861,0.093431093
15515,LOC_Os03g42970,0.04934849,0.020919742
15516,LOC_Os03g42990,0,0
15517,LOC_Os03g43000,0,0
15518,LOC_Os03g43010,198.8183764,2.300635426
15519,LOC_Os03g43020,212.5187766,2.329436072
15520,LOC_Os03g43030,0.058950236,0.024875551
15521,LOC_Os03g43040,0,0
15522,LOC_Os03g43050,0.137289477,0.055871021
15523,LOC_Os03g43060,0.027041769,0.011588107
15524,LOC_Os03g43070,0.044918591,0.019082456
15525,LOC_Os03g43080,0,0
15526,LOC_Os03g43090,0.012875341,0.005555998
15527,LOC_Os03g43100,177.881869,2.252566324
15528,LOC_Os03g43114,9.368184249,1.015702706
15529,LOC_Os03g43130,0.192796561,0.076566378
15530,LOC_Os03g43140,0,0
15531,LOC_Os03g43150,0,0
15532,LOC_Os03g43160,0.019254587,0.008282675
15533,LOC_Os03g43169,0,0
15534,LOC_Os03g43180,0,0
15535,LOC_Os03g43190,0,0
15536,LOC_Os03g43200,0.076907531,0.032178414
15537,LOC_Os03g43210,0,0
15538,LOC_Os03g43220,0,0
15539,LOC_Os03g43230,0,0
15540,LOC_Os03g43235,0,0
15541,LOC_Os03g43240,0,0
15542,LOC_Os03g43250,0,0
15543,LOC_Os03g43270,0,0
15544,LOC_Os03g43280,0,0
15545,LOC_Os03g43290,0.015184668,0.00654505
15546,LOC_Os03g43309,0,0
15547,LOC_Os03g43330,0,0
15548,LOC_Os03g43340,0,0
15549,LOC_Os03g43350,0.204271599,0.080724444
15550,LOC_Os03g43360,64.48906123,1.816168765
15551,LOC_Os03g43374,0.160552295,0.064664715
15552,LOC_Os03g43390,90.34928361,1.960705146
15553,LOC_Os03g43400,108.6117203,2.039856994
15554,LOC_Os03g43410,313.1490319,2.497135726
15555,LOC_Os03g43420,69.26936833,1.84676605
15556,LOC_Os03g43430,149.2438712,2.176796765
15557,LOC_Os03g43440,126.5696166,2.10574725
15558,LOC_Os03g43460,0.329893917,0.123817
15559,LOC_Os03g43464,0,0
15560,LOC_Os03g43470,2.338462749,0.523546535
15561,LOC_Os03g43480,22.18696358,1.36524388
15562,LOC_Os03g43490,0.215796095,0.084860744
15563,LOC_Os03g43500,0,0
15564,LOC_Os03g43510,107.6971532,2.03621817
15565,LOC_Os03g43524,24.14823474,1.400507505
15566,LOC_Os03g43540,6.726375399,0.887975805
15567,LOC_Os03g43550,0.036053891,0.015382346
15568,LOC_Os03g43560,0,0
15569,LOC_Os03g43564,0,0
15570,LOC_Os03g43570,18.46715519,1.289302491
15571,LOC_Os03g43580,4.611145828,0.749051556
15572,LOC_Os03g43590,42.51842394,1.638673159
15573,LOC_Os03g43610,0.037307284,0.015907428
15574,LOC_Os03g43620,0,0
15575,LOC_Os03g43650,78.82670411,1.902148198
15576,LOC_Os03g43660,0,0
15577,LOC_Os03g43670,51.31626631,1.718636742
15578,LOC_Os03g43684,103.8657243,2.020633561
15579,LOC_Os03g43700,0.113560673,0.046713885
15580,LOC_Os03g43710,5.127083441,0.787253795
15581,LOC_Os03g43720,169.2179355,2.231005319
15582,LOC_Os03g43730,11.54467219,1.098459317
15583,LOC_Os03g43750,20.55596521,1.333567474
15584,LOC_Os03g43760,156.157023,2.196333793
15585,LOC_Os03g43770,18.09214904,1.280854816
15586,LOC_Os03g43779,0,0
15587,LOC_Os03g43790,0.104400366,0.043126542
15588,LOC_Os03g43800,86.68886823,1.942944465
15589,LOC_Os03g43810,102.5605827,2.015194485
15590,LOC_Os03g43814,0,0
15591,LOC_Os03g43820,199.3429775,2.301774124
15592,LOC_Os03g43830,0,0
15593,LOC_Os03g43840,169.3665961,2.231384446
15594,LOC_Os03g43850,40.86611765,1.62186269
15595,LOC_Os03g43860,426.9460007,2.631388972
15596,LOC_Os03g43870,0.102653217,0.042438949
15597,LOC_Os03g43880,39.16508565,1.603848697
15598,LOC_Os03g43890,228.1597452,2.360138331
15599,LOC_Os03g43900,32.32517161,1.522772394
15600,LOC_Os03g43910,65.28392161,1.821408195
15601,LOC_Os03g43920,0,0
15602,LOC_Os03g43930,297.8660697,2.475476612
15603,LOC_Os03g43940,0,0
15604,LOC_Os03g43950,0.185824415,0.074020388
15605,LOC_Os03g43960,0.358178648,0.132956899
15606,LOC_Os03g43970,18.53538454,1.290821964
15607,LOC_Os03g43980,7.008241711,0.903537173
15608,LOC_Os03g43990,35.09148257,1.557404722
15609,LOC_Os03g44000,3.489712254,0.652218508
15610,LOC_Os03g44010,141.6680646,2.15432677
15611,LOC_Os03g44020,18.36671463,1.287055953
15612,LOC_Os03g44030,0.13153853,0.053669347
15613,LOC_Os03g44040,13.58552189,1.163921973
15614,LOC_Os03g44050,1.418303525,0.383510809
15615,LOC_Os03g44070,0.219424422,0.086154889
15616,LOC_Os03g44100,17.50915557,1.267386606
15617,LOC_Os03g44130,6.513347199,0.875833458
15618,LOC_Os03g44140,3.331333797,0.636621654
15619,LOC_Os03g44150,165.1056843,2.220384495
15620,LOC_Os03g44159,18.25113904,1.284456431
15621,LOC_Os03g44170,32.86957941,1.529809804
15622,LOC_Os03g44180,5.662351168,0.82362752
15623,LOC_Os03g44190,25.45131927,1.422447338
15624,LOC_Os03g44200,49.09567639,1.699800245
15625,LOC_Os03g44210,16.80603024,1.250567107
15626,LOC_Os03g44220,0,0
15627,LOC_Os03g44230,52.42843083,1.727772419
15628,LOC_Os03g44240,0.015098677,0.006508262
15629,LOC_Os03g44250,2.79527791,0.579243583
15630,LOC_Os03g44260,75.73356337,1.884985367
15631,LOC_Os03g44270,0.783640324,0.251307282
15632,LOC_Os03g44280,0.057014643,0.024081004
15633,LOC_Os03g44290,100.0368534,2.004479812
15634,LOC_Os03g44300,59.22685808,1.779790207
15635,LOC_Os03g44310,92.57292116,1.971150188
15636,LOC_Os03g44320,0.22449395,0.087956644
15637,LOC_Os03g44330,0,0
15638,LOC_Os03g44340,0,0
15639,LOC_Os03g44350,0.06079616,0.025631939
15640,LOC_Os03g44360,0.023725236,0.010183409
15641,LOC_Os03g44370,0,0
15642,LOC_Os03g44380,53.52168025,1.736569231
15643,LOC_Os03g44390,0.008582325,0.003711353
15644,LOC_Os03g44400,0,0
15645,LOC_Os03g44410,0.103308264,0.042696871
15646,LOC_Os03g44420,130.3934464,2.118573704
15647,LOC_Os03g44430,26.59661623,1.440855834
15648,LOC_Os03g44440,4.410437898,0.733232416
15649,LOC_Os03g44450,33.36426709,1.536107086
15650,LOC_Os03g44460,0.058681394,0.024765281
15651,LOC_Os03g44470,0.013955291,0.006018806
15652,LOC_Os03g44484,192.9209533,2.287624737
15653,LOC_Os03g44500,81.61229621,1.917044694
15654,LOC_Os03g44510,0.027708773,0.011870064
15655,LOC_Os03g44520,9.641649048,1.027008932
15656,LOC_Os03g44530,56.27798839,1.757987757
15657,LOC_Os03g44540,64.38576848,1.815483232
15658,LOC_Os03g44544,0.19914352,0.078871165
15659,LOC_Os03g44550,0.054817579,0.023177359
15660,LOC_Os03g44560,162.1255992,2.21252212
15661,LOC_Os03g44580,51.49992326,1.720158669
15662,LOC_Os03g44590,0.081581451,0.03405923
15663,LOC_Os03g44600,0.858931114,0.269263296
15664,LOC_Os03g44610,80.68571159,1.912146097
15665,LOC_Os03g44620,872.2306958,2.941128994
15666,LOC_Os03g44630,1.508364842,0.399390705
15667,LOC_Os03g44636,68.46967972,1.841795297
15668,LOC_Os03g44642,22.19594973,1.365412159
15669,LOC_Os03g44650,9.157690405,1.006794972
15670,LOC_Os03g44660,48.51107478,1.694702354
15671,LOC_Os03g44670,65.5574946,1.823196966
15672,LOC_Os03g44680,0.110440702,0.045495372
15673,LOC_Os03g44690,0,0
15674,LOC_Os03g44710,197.6139261,2.298009696
15675,LOC_Os03g44720,0,0
15676,LOC_Os03g44740,4.207121404,0.716597703
15677,LOC_Os03g44750,23.23866311,1.384508663
15678,LOC_Os03g44760,32.02141548,1.518795686
15679,LOC_Os03g44780,31.95336669,1.517899791
15680,LOC_Os03g44800,33.18317754,1.533812431
15681,LOC_Os03g44810,51.4000252,1.719331496
15682,LOC_Os03g44820,48.60716977,1.69554445
15683,LOC_Os03g44830,75.57243178,1.88407244
15684,LOC_Os03g44835,0.621465264,0.209907649
15685,LOC_Os03g44840,51.14709829,1.717230147
15686,LOC_Os03g44850,0,0
15687,LOC_Os03g44860,0,0
15688,LOC_Os03g44870,33.8859988,1.542651162
15689,LOC_Os03g44880,0.092326146,0.038352329
15690,LOC_Os03g44890,43.44385473,1.647811719
15691,LOC_Os03g44900,116.8088692,2.071177987
15692,LOC_Os03g44910,0,0
15693,LOC_Os03g44920,0,0
15694,LOC_Os03g44930,0.626868932,0.211352566
15695,LOC_Os03g44934,0,0
15696,LOC_Os03g44940,0.042170064,0.017938594
15697,LOC_Os03g44944,0,0
15698,LOC_Os03g44950,8.788793514,0.990729168
15699,LOC_Os03g44970,0.154054069,0.062226157
15700,LOC_Os03g44974,4.791431676,0.762785937
15701,LOC_Os03g44980,0.140383324,0.057050858
15702,LOC_Os03g44990,0.165923092,0.066669904
15703,LOC_Os03g45000,0.115200422,0.047352925
15704,LOC_Os03g45010,0,0
15705,LOC_Os03g45030,0.014296397,0.006164883
15706,LOC_Os03g45040,0.06775599,0.028472016
15707,LOC_Os03g45050,0.012530594,0.005408154
15708,LOC_Os03g45070,0,0
15709,LOC_Os03g45110,0.041125076,0.017502907
15710,LOC_Os03g45120,1.704654651,0.432111819
15711,LOC_Os03g45130,0.158029718,0.063719705
15712,LOC_Os03g45140,0,0
15713,LOC_Os03g45150,0.112699925,0.046378059
15714,LOC_Os03g45160,0.27566478,0.105736565
15715,LOC_Os03g45170,120.5077397,2.084603942
15716,LOC_Os03g45180,53.7309474,1.738232966
15717,LOC_Os03g45194,293.2101365,2.468657632
15718,LOC_Os03g45210,378.3525609,2.57904302
15719,LOC_Os03g45220,59.49349991,1.781708712
15720,LOC_Os03g45230,0.830521436,0.262574819
15721,LOC_Os03g45250,31.62705422,1.513577865
15722,LOC_Os03g45260,31.76361637,1.515391832
15723,LOC_Os03g45270,189.8058018,2.280591576
15724,LOC_Os03g45280,1181.135458,3.072667244
15725,LOC_Os03g45290,1.525423619,0.402334238
15726,LOC_Os03g45300,65.63519936,1.823703701
15727,LOC_Os03g45310,0,0
15728,LOC_Os03g45320,152.3529665,2.185692182
15729,LOC_Os03g45330,3.205052914,0.623771465
15730,LOC_Os03g45340,29.1893956,1.479854418
15731,LOC_Os03g45344,41.32567343,1.626603877
15732,LOC_Os03g45350,0,0
15733,LOC_Os03g45370,86.35134573,1.9412696
15734,LOC_Os03g45390,80.21705448,1.909647235
15735,LOC_Os03g45400,78.49056608,1.90031559
15736,LOC_Os03g45410,110.154714,2.045927886
15737,LOC_Os03g45420,24.3087521,1.403270732
15738,LOC_Os03g45430,0.202585691,0.080116032
15739,LOC_Os03g45440,0.229155428,0.089606803
15740,LOC_Os03g45450,26.68688305,1.442274066
15741,LOC_Os03g45480,29.53750555,1.484833559
15742,LOC_Os03g45490,0.032895102,0.014056218
15743,LOC_Os03g45500,0,0
15744,LOC_Os03g45510,0.023995333,0.010297977
15745,LOC_Os03g45519,0.479142559,0.170010033
15746,LOC_Os03g45528,0.168344071,0.067570759
15747,LOC_Os03g45540,0,0
15748,LOC_Os03g45550,0.012858485,0.005548771
15749,LOC_Os03g45560,0,0
15750,LOC_Os03g45570,0.159807287,0.064385833
15751,LOC_Os03g45580,0.107466225,0.04433049
15752,LOC_Os03g45590,0.049851654,0.021127937
15753,LOC_Os03g45619,124.2694144,2.097845047
15754,LOC_Os03g45650,0,0
15755,LOC_Os03g45670,0.016727788,0.007204693
15756,LOC_Os03g45680,0.061204348,0.025799021
15757,LOC_Os03g45690,0.05781192,0.024408457
15758,LOC_Os03g45700,0,0
15759,LOC_Os03g45710,100.2770732,2.005511142
15760,LOC_Os03g45720,63.76785828,1.811359536
15761,LOC_Os03g45730,87.8808117,1.948808012
15762,LOC_Os03g45734,0,0
15763,LOC_Os03g45740,4.263370826,0.721263969
15764,LOC_Os03g45744,0,0
15765,LOC_Os03g45750,14.60780166,1.193341738
15766,LOC_Os03g45760,123.3790755,2.094747324
15767,LOC_Os03g45770,112.3693283,2.054495574
15768,LOC_Os03g45779,33.57279512,1.538734493
15769,LOC_Os03g45790,8.627027876,0.983492229
15770,LOC_Os03g45800,19.17658115,1.304847578
15771,LOC_Os03g45810,0.018514659,0.007967284
15772,LOC_Os03g45820,0.015992016,0.006890295
15773,LOC_Os03g45830,1.174636066,0.337386586
15774,LOC_Os03g45850,12.63510646,1.134658533
15775,LOC_Os03g45860,51.34837659,1.718903218
15776,LOC_Os03g45870,72.48447693,1.866195607
15777,LOC_Os03g45880,0,0
15778,LOC_Os03g45890,0.757931604,0.245001974
15779,LOC_Os03g45900,0.108498015,0.04473492
15780,LOC_Os03g45910,0,0
15781,LOC_Os03g45920,442.9451613,2.647329327
15782,LOC_Os03g45930,24.3534382,1.404036863
15783,LOC_Os03g45960,109.102237,2.041796143
15784,LOC_Os03g45970,21.49014033,1.351992165
15785,LOC_Os03g45980,6.400119333,0.869238723
15786,LOC_Os03g45990,16.59495369,1.245388128
15787,LOC_Os03g46010,0.113148456,0.046553088
15788,LOC_Os03g46030,0.427000784,0.154424212
15789,LOC_Os03g46040,48.01756816,1.690351761
15790,LOC_Os03g46052,9.636747954,1.026808868
15791,LOC_Os03g46060,416.2311951,2.620376772
15792,LOC_Os03g46070,741.0237182,2.870417787
15793,LOC_Os03g46080,1.733760384,0.436760446
15794,LOC_Os03g46090,71.41408512,1.859823048
15795,LOC_Os03g46100,1163.704194,3.066215639
15796,LOC_Os03g46110,14.71883657,1.196420399
15797,LOC_Os03g46120,0.06659541,0.02799971
15798,LOC_Os03g46130,0,0
15799,LOC_Os03g46134,0,0
15800,LOC_Os03g46140,0,0
15801,LOC_Os03g46150,21.34189311,1.34911997
15802,LOC_Os03g46170,0.012444857,0.005371378
15803,LOC_Os03g46180,37.76494974,1.588439225
15804,LOC_Os03g46190,36.78931832,1.577369058
15805,LOC_Os03g46200,47.42628233,1.68508113
15806,LOC_Os03g46220,0.016323484,0.007031961
15807,LOC_Os03g46230,1.216305265,0.345629578
15808,LOC_Os03g46240,0.535871829,0.186354975
15809,LOC_Os03g46250,39.2028403,1.604256737
15810,LOC_Os03g46260,66.98574241,1.832417844
15811,LOC_Os03g46270,0.87321718,0.272588132
15812,LOC_Os03g46280,0.328645873,0.123409243
15813,LOC_Os03g46290,24.10618584,1.399780739
15814,LOC_Os03g46300,25.36788387,1.421075277
15815,LOC_Os03g46310,66.62673494,1.83011842
15816,LOC_Os03g46320,0.364891579,0.135098154
15817,LOC_Os03g46325,24.95498144,1.414220723
15818,LOC_Os03g46330,40.18987627,1.614790487
15819,LOC_Os03g46340,51.50460762,1.720197417
15820,LOC_Os03g46350,14.46460852,1.18933893
15821,LOC_Os03g46370,0.054263649,0.022949232
15822,LOC_Os03g46380,0,0
15823,LOC_Os03g46390,132.4781729,2.125410253
15824,LOC_Os03g46400,1.780643897,0.444145375
15825,LOC_Os03g46410,77.62263125,1.895547574
15826,LOC_Os03g46420,3.36310946,0.639796108
15827,LOC_Os03g46424,99.91741054,2.003966098
15828,LOC_Os03g46430,0.068447377,0.028753137
15829,LOC_Os03g46440,57.65995428,1.76834172
15830,LOC_Os03g46450,0.012181473,0.005258384
15831,LOC_Os03g46454,1.170527325,0.336565258
15832,LOC_Os03g46460,12.72530616,1.137522041
15833,LOC_Os03g46470,9.863965494,1.035988378
15834,LOC_Os03g46480,44.36058531,1.65667865
15835,LOC_Os03g46490,79.59418992,1.906303734
15836,LOC_Os03g46500,0,0
15837,LOC_Os03g46510,29.13412768,1.479058624
15838,LOC_Os03g46530,0.061985174,0.026118454
15839,LOC_Os03g46540,0.106313532,0.043878225
15840,LOC_Os03g46550,20.77480745,1.337954323
15841,LOC_Os03g46560,35.01134921,1.556439393
15842,LOC_Os03g46570,24.34874736,1.403956503
15843,LOC_Os03g46590,0.015526098,0.006691089
